0,17.57.144.103,0,248,171046.0,689.7016129032259,519.2792225432677,81.4475806451613,435.68772720758153
0,10.201.71.149,0,10775,3865737.0,358.7690951276102,448.4931663167499,1.8748955916473318,62.43687363084577
0,140.82.112.6,0,12,2646.0,220.5,217.3746765379997,0.0,0.0
0,170.114.3.13,0,20,13044.0,652.2,401.41880872724437,0.0,0.0
0,108.177.121.108,0,343,32972.0,96.12827988338192,102.26679159827518,0.2099125364431487,2.9902106058886195
0,3.17.45.182,0,107,18975.0,177.33644859813083,291.77401138248877,0.8598130841121495,2.115579053455009
0,34.120.52.64,0,26,5960.0,229.23076923076923,257.3117396485181,180.5,882.5447144915225
0,140.82.112.25,0,5,2245.0,449.0,387.9778344184111,12.0,24.0
0,17.57.154.24,0,44,6629.0,150.6590909090909,171.5331856551138,391.15909090909093,1794.4452414855361
0,142.250.72.3,0,20,2421.0,121.05,186.17450819056836,2.85,8.58647191808137
0,108.177.121.109,0,30,6045.0,201.5,309.0112996855185,0.06666666666666667,0.24944382578492943
0,192.178.49.163,0,14,3207.0,229.07142857142858,338.23986929939747,4.785714285714286,17.255138246863375
0,52.14.14.157,0,38,9877.0,259.92105263157896,218.73420322859857,238.47368421052633,1011.3114137708864
0,18.221.229.81,0,5,1134.0,226.8,205.72350376172383,0.0,0.0
0,170.114.2.96,0,37,9688.0,261.8378378378378,151.878776965784,2.4594594594594597,7.4019522428284565
0,162.125.21.3,0,83,54666.0,658.6265060240963,549.8512550416929,207.36144578313252,1114.538281173114
0,142.250.72.46,0,106,83994.0,792.3962264150944,535.899485070631,44.301886792452834,451.2296651940752
0,10.201.79.218,0,6,3554.0,592.3333333333334,493.2047129629733,779.6666666666666,1713.4968793539006
0,172.20.8.6,0,424,124975.0,294.75235849056605,103.78414416153934,11.01179245283019,222.11255720576722
0,172.20.132.6,0,157,59456.0,378.70063694267515,179.50702006988857,0.4840764331210191,3.796755395803007
0,173.194.74.188,0,3,791.0,263.6666666666667,188.78971252575062,0.0,0.0
0,54.224.241.105,0,17,7978.0,469.29411764705884,453.78976276347106,1012.4117647058823,2295.569955084166
0,142.250.72.78,0,8,2287.0,285.875,309.4755392191764,583.5,1543.7958900061885
0,170.114.15.220,0,3,1740.0,580.0,425.6908111137315,0.0,0.0
0,170.114.52.2,0,26,13793.0,530.5,457.6640731433415,661.9615384615385,2534.386080732969
0,162.125.8.19,0,19,3616.0,190.31578947368422,226.18112272470555,905.8421052631579,2630.4408128308255
0,142.250.72.34,0,4,1182.0,295.5,221.5,0.0,0.0
0,198.59.55.202,0,9,1590.0,176.66666666666666,61.26626768096418,1006.8888888888889,1884.9735302853842
0,17.248.195.72,0,67,24700.0,368.65671641791045,437.368438290989,135.26865671641792,770.1311495615934
0,40.99.165.98,0,187,174763.0,934.5614973262032,474.52864337556514,25.074866310160427,337.2214632117159
0,23.37.96.20,0,14,6791.0,485.07142857142856,469.2911773980771,0.2857142857142857,1.0301575072754254
0,17.248.195.129,0,16,4681.0,292.5625,283.86505789503224,566.4375,2184.519997869955
0,10.201.55.217,0,3,1777.0,592.3333333333334,493.2047129629733,22.0,31.11269837220809
0,10.201.50.45,0,6,5205.0,867.5,370.5,2868.3333333333335,4064.7844414624933
0,10.201.55.64,0,2,1735.0,867.5,370.5,0.0,0.0
0,54.68.237.113,0,13,7858.0,604.4615384615385,413.2982933547401,696.6923076923077,1634.871031592654
0,172.20.60.182,0,136,41800.0,307.3529411764706,200.19235343464652,34.580882352941174,392.7998958298326
0,128.138.240.14,0,36,26164.0,726.7777777777778,443.03881891063276,129.69444444444446,755.8686621454684
0,17.120.252.48,0,25,13858.0,554.32,519.563795505422,362.36,1220.0695350675715
0,23.222.27.28,0,14,6455.0,461.07142857142856,515.662052162864,647.0714285714286,2332.771878636036
0,23.222.27.25,0,6,3309.0,551.5,509.41952259409925,0.0,0.0
0,128.138.184.11,0,6,2334.0,389.0,0.0,1509.3333333333333,2107.0358062664454
0,10.201.54.132,0,3,123.0,41.0,0.0,19.0,14.7648230602334
0,162.125.21.2,0,45,39876.0,886.1333333333333,510.5562804976113,104.02222222222223,680.7198310575812
0,40.99.165.66,0,24,17337.0,722.375,502.8130710065123,0.041666666666666664,0.19982631347136334
0,17.248.195.66,0,65,27283.0,419.73846153846154,427.0936224844196,139.12307692307692,780.5904571381512
0,142.250.72.74,0,12,3559.0,296.5833333333333,359.3752584540133,389.5,1285.2050095866678
0,54.71.177.201,0,32,10216.0,319.25,354.1090933596594,146.15625,799.9740272883473
0,10.233.25.42,0,5,4708.0,941.6,363.014379880467,9.0,18.0
0,10.232.212.125,0,1,41.0,41.0,0.0,0.0,0.0
0,18.232.19.173,0,4,2564.0,641.0,399.61669134309193,0.25,0.4330127018922193
0,170.114.14.72,0,5,1892.0,378.4,282.9131315439423,0.0,0.0
0,170.114.8.54,0,4,2063.0,515.75,444.6388281515684,0.25,0.4330127018922193
0,10.201.31.55,0,2,1735.0,867.5,370.5,0.0,0.0
0,10.201.65.255,0,2,82.0,41.0,0.0,11.5,11.5
0,23.45.84.175,0,3,943.0,314.3333333333333,159.9465188395449,0.0,0.0
0,142.250.72.42,0,4,1513.0,378.25,196.34965622582587,1160.0,2009.1789367798976
0,10.201.79.131,0,2,82.0,41.0,0.0,8.0,8.0
0,34.203.175.187,0,1,517.0,517.0,0.0,0.0,0.0
0,52.22.119.135,0,5,2119.0,423.8,442.5649782800262,0.0,0.0
0,192.229.211.108,0,4,1398.0,349.5,2.179449471770337,2250.5,2242.549720741995
0,23.45.123.144,0,3,1461.0,487.0,320.7688679823319,0.0,0.0
0,162.125.6.20,0,7,4623.0,660.4285714285714,525.7163431636758,0.0,0.0
0,10.233.82.186,0,1,41.0,41.0,0.0,0.0,0.0
0,23.222.27.69,0,4,1061.0,265.25,212.5492589965912,0.0,0.0
0,10.201.4.166,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.13.237,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.48.43,0,1,41.0,41.0,0.0,0.0,0.0
0,23.22.68.145,0,16,11023.0,688.9375,547.7327665876398,1.3125,4.578738226848091
0,172.20.75.250,0,2,1736.0,868.0,370.0,0.0,0.0
0,172.20.60.166,0,214,64428.0,301.06542056074767,164.7639926993871,80.09345794392523,907.1279472935114
0,40.99.165.82,0,13,12195.0,938.0769230769231,405.79181125651144,0.0,0.0
0,10.200.203.164,0,2,1737.0,868.5,369.5,0.0,0.0
0,17.248.195.69,0,22,8446.0,383.90909090909093,430.27527225876617,0.09090909090909091,0.2874797872880344
0,52.96.93.130,0,25,17337.0,693.48,511.76722208441606,0.08,0.2712931993250107
0,142.250.72.67,0,2,705.0,352.5,1.5,2303.0,2303.0
0,17.253.23.201,0,1,132.0,132.0,0.0,0.0,0.0
0,142.250.69.234,0,13,4295.0,330.38461538461536,225.31398210618084,1.6923076923076923,5.579972641022195
0,140.82.113.26,0,24,4920.0,205.0,324.7028128407062,222.875,869.1174312916523
0,10.233.69.62,0,2,1735.0,867.5,370.5,0.0,0.0
0,10.233.84.1,0,3,2972.0,990.6666666666666,349.7821544269455,0.0,0.0
0,209.85.234.188,0,3,827.0,275.6666666666667,186.12242088355598,0.0,0.0
0,3.128.195.20,0,52,17615.0,338.75,418.03675192683534,0.7692307692307693,2.1892691493473393
0,50.16.47.176,0,24,13502.0,562.5833333333334,450.4602199109509,183.125,870.7523716352046
0,10.201.15.161,0,4,3015.0,753.75,510.4940621593948,0.25,0.4330127018922193
0,142.250.148.109,0,458,43378.0,94.7117903930131,101.41759358678468,0.0851528384279476,0.7412945116885925
0,65.8.243.75,0,6,1198.0,199.66666666666666,205.55426426020833,0.0,0.0
0,3.219.243.226,0,16,8115.0,507.1875,434.8890977522315,274.6875,1062.0537132573616
0,40.99.164.210,0,98,80110.0,817.4489795918367,513.3574384790932,0.3979591836734694,2.0787545128909857
0,17.248.195.68,0,12,6572.0,547.6666666666666,511.9740119272548,0.3333333333333333,0.7453559924999298
0,3.233.129.217,0,11,4572.0,415.6363636363636,444.2125356847825,1140.1818181818182,3605.5714921665285
0,23.45.123.62,0,10,2482.0,248.2,227.51826300321474,438.9,1316.7
0,10.201.14.167,0,2,1736.0,868.0,370.0,0.0,0.0
0,65.8.243.118,0,10,2267.0,226.7,202.15738917981702,438.9,1316.7
0,34.233.251.59,0,4,2555.0,638.75,399.39915811128094,0.25,0.4330127018922193
0,18.213.11.84,0,16,5800.0,362.5,465.0548354764199,274.6875,1052.525398669196
0,23.195.32.29,0,31,11734.0,378.51612903225805,427.41940353012507,141.74193548387098,774.5274924936572
0,17.248.195.128,0,6,2260.0,376.6666666666667,279.819981813705,0.16666666666666666,0.372677996249965
0,10.233.89.47,0,2,82.0,41.0,0.0,0.0,0.0
0,17.248.195.70,0,14,3694.0,263.85714285714283,420.5453699225154,2.7142857142857144,7.886956423909863
0,3.22.139.176,0,5,1134.0,226.8,205.72350376172383,0.0,0.0
0,10.200.201.25,0,2,1736.0,868.0,370.0,0.0,0.0
0,142.250.148.108,0,0,0.0,,,,
0,10.201.54.238,0,2,1736.0,868.0,370.0,0.0,0.0
0,10.201.61.215,0,2,1736.0,868.0,370.0,0.0,0.0
0,10.201.33.132,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.78.227,0,3,2974.0,991.3333333333334,348.83934538536346,0.0,0.0
0,10.201.43.134,0,1,41.0,41.0,0.0,0.0,0.0
0,10.233.2.241,0,2,1735.0,867.5,370.5,0.0,0.0
0,10.201.69.138,0,2,1736.0,868.0,370.0,0.0,0.0
0,10.233.66.108,0,2,1736.0,868.0,370.0,0.0,0.0
0,170.114.2.9,0,32,9578.0,299.3125,231.28613737911314,1.15625,5.044237894617977
0,170.114.3.130,0,20,13044.0,652.2,401.4188087272444,0.0,0.0
0,10.201.2.82,0,2,1734.0,867.0,371.0,0.0,0.0
0,10.233.94.77,0,2,1735.0,867.5,370.5,0.0,0.0
0,10.233.83.4,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.63.48,0,4,3470.0,867.5,370.5,1.25,1.299038105676658
0,17.253.23.204,0,10,2222.0,222.2,185.58868499992127,438.5,1315.1667004604396
0,10.201.65.35,0,2,82.0,41.0,0.0,5.0,5.0
0,10.233.69.156,0,1,41.0,41.0,0.0,0.0,0.0
0,35.163.202.213,0,10,5672.0,567.2,401.21286120960775,438.5,1315.5
0,23.217.9.44,0,42,5712.0,136.0,174.6842048628651,104.54761904761905,663.825931084381
0,10.201.2.134,0,3,2973.0,991.0,349.31074990615446,0.0,0.0
0,23.58.85.80,0,12,6504.0,542.0,516.766065707363,0.0,0.0
0,10.216.196.144,0,2,1737.0,868.5,369.5,0.0,0.0
0,10.201.69.98,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.95.105,0,3,1777.0,592.3333333333334,493.2047129629733,1.3333333333333333,1.8856180831641267
0,10.201.79.133,0,2,1736.0,868.0,370.0,0.0,0.0
0,10.233.92.42,0,3,2232.0,744.0,349.31074990615446,0.0,0.0
0,17.36.206.4,0,4,1053.0,263.25,221.05584701608777,0.0,0.0
0,23.44.102.157,0,7,4397.0,628.1428571428571,521.7252776185206,0.0,0.0
0,10.201.49.109,0,3,2974.0,991.3333333333334,348.83934538536346,0.0,0.0
0,10.200.196.220,0,4,4213.0,1053.25,319.9963866983501,0.0,0.0
0,172.22.76.247,0,3,2974.0,991.3333333333334,348.83934538536346,0.0,0.0
0,23.45.86.131,0,9,4079.0,453.22222222222223,461.2651148448574,0.0,0.0
0,10.201.56.176,0,1,41.0,41.0,0.0,0.0,0.0
0,52.96.93.178,0,1,517.0,517.0,0.0,0.0,0.0
0,40.99.165.18,0,2,675.0,337.5,179.5,0.0,0.0
0,17.36.206.5,0,4,1053.0,263.25,221.05584701608777,0.25,0.4330127018922193
0,142.250.72.10,0,1,517.0,517.0,0.0,0.0,0.0
0,10.200.199.102,0,1,41.0,41.0,0.0,0.0,0.0
0,40.99.253.50,0,0,0.0,,,,
0,40.99.253.114,0,0,0.0,,,,
0,10.200.197.24,0,3,2974.0,991.3333333333334,348.83934538536346,0.0,0.0
0,10.200.197.51,0,2,1736.0,868.0,370.0,0.0,0.0
0,10.200.196.205,0,2,1737.0,868.5,369.5,0.0,0.0
0,10.232.205.221,0,1,41.0,41.0,0.0,0.0,0.0
0,23.195.33.175,0,5,967.0,193.4,183.18144010788868,0.0,0.0
0,10.200.198.54,0,2,1736.0,868.0,370.0,0.0,0.0
0,170.114.2.46,0,356,53106.0,149.17415730337078,111.01795585924948,16.76123595505618,10.698196983470355
0,10.200.203.48,0,2,1736.0,868.0,370.0,0.0,0.0
0,74.125.69.108,0,431,44978.0,104.35730858468678,133.43023042361926,0.01160092807424594,0.10708102792774316
0,108.177.121.188,0,3,827.0,275.6666666666667,186.12242088355598,0.0,0.0
0,3.130.95.182,0,5,1134.0,226.8,205.72350376172383,0.0,0.0
0,18.217.109.40,0,5877,340397.0,57.92019737961545,43.9507349699875,1.387102263059384,2.935479467803198
0,40.99.226.114,0,77,63529.0,825.0519480519481,512.0734245267906,23.38961038961039,203.21820885820372
0,54.243.201.13,0,5,2586.0,517.2,432.1034135481922,1.2,2.4
0,142.250.69.225,0,1,517.0,517.0,0.0,0.0,0.0
0,17.253.23.205,0,4,988.0,247.0,208.93420016837837,0.5,0.8660254037844386
0,10.201.12.255,0,2,1736.0,868.0,370.0,0.0,0.0
0,3.134.44.134,0,6,2528.0,421.3333333333333,373.1137747241301,0.0,0.0
0,17.171.47.23,0,9,5326.0,591.7777777777778,428.55565638232326,0.2222222222222222,0.41573970964154905
0,23.195.32.239,0,4,935.0,233.75,196.40821647782457,0.25,0.4330127018922193
0,23.195.34.113,0,6,2709.0,451.5,369.268082382795,0.16666666666666666,0.372677996249965
0,23.222.27.17,0,8,3367.0,420.875,495.59924271027694,0.125,0.33071891388307384
0,10.233.16.166,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.37.251,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.42.26,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.8.65,0,1,41.0,41.0,0.0,0.0,0.0
0,10.232.209.229,0,1,41.0,41.0,0.0,0.0,0.0
0,10.200.197.101,0,1,41.0,41.0,0.0,0.0,0.0
0,10.233.91.230,0,1,41.0,41.0,0.0,0.0,0.0
0,10.201.80.167,0,1,41.0,41.0,0.0,0.0,0.0
0,170.114.0.20,0,27,7819.0,289.5925925925926,162.5690187921925,0.0,0.0
0,170.114.3.136,0,20,13024.0,651.2,401.2341710273441,0.0,0.0
0,173.194.192.108,0,1,174.0,174.0,0.0,0.0,0.0
0,10.201.80.48,0,1,41.0,41.0,0.0,0.0,0.0
0,52.22.41.97,0,13,7022.0,540.1538461538462,406.0414617241117,0.0,0.0
0,18.216.36.190,0,10,2772.0,277.2,248.97823198022752,0.0,0.0
0,54.80.233.240,0,4,2555.0,638.75,399.39915811128094,0.0,0.0
0,65.8.243.83,0,0,0.0,0.0,0.0,0.0,0.0
